,Unnamed: 0,Latitude,Longitude,Date,Fire Intensity,Brightness,dist
714360,32806,34.231,-117.94,2020-09-08,43.3,305.2,34.3104342814091
714361,32807,34.218,-117.934,2020-09-08,40.1,303.5,33.95729678685812
714362,32808,34.286,-117.876,2020-09-08,100.9,316.0,42.677668783476975
714363,32809,34.214,-117.94,2020-09-08,53.3,305.9,33.252468256935344
714364,32810,34.284,-117.88600000000001,2020-09-08,102.7,315.4,41.814483746810225
715513,33959,34.306,-117.949,2020-09-08,57.2,306.4,39.14486160652274
715514,33960,34.305,-117.94200000000001,2020-09-08,102.2,313.8,39.5146990759923
715515,33961,34.323,-117.941,2020-09-08,46.0,304.0,41.02398791379624
715521,33967,34.291,-117.89399999999999,2020-09-08,180.9,322.8,41.72756541350944
715522,33968,34.308,-117.883,2020-09-08,327.2,335.6,43.71697213313504
715523,33969,34.309,-117.89200000000001,2020-09-08,353.1,337.4,43.16497122494837
715524,33970,34.29,-117.885,2020-09-08,181.2,323.1,42.30012533924927
715894,34340,34.22,-117.986,2020-09-08,60.0,341.0,30.18689579267409
715896,34342,34.218,-117.97,2020-09-08,53.2,338.7,31.22620721840293
715954,34400,34.305,-117.93299999999999,2020-09-08,83.6,351.1,40.10088565380554
716067,34513,34.253,-117.932,2020-09-08,321.4,393.5,36.35982237403936
716068,34514,34.263000000000005,-117.929,2020-09-08,93.4,354.5,37.26637323228179
716069,34515,34.257,-117.93700000000001,2020-09-08,19.2,325.2,36.27497168542238
716070,34516,34.255,-117.92399999999999,2020-09-08,592.5,419.0,37.078301280919405
716072,34518,34.251,-117.91799999999999,2020-09-08,402.4,402.2,37.25288811217256
716073,34519,34.260999999999996,-117.916,2020-09-08,83.0,350.8,38.06797535530863
716074,34520,34.304,-117.91799999999999,2020-09-08,71.8,347.6,41.020478993929956
716075,34521,34.291,-117.895,2020-09-08,36.5,333.3,41.65663233975119
716076,34522,34.302,-117.904,2020-09-08,31.4,332.0,41.8231060839888
716081,34527,34.254,-117.91,2020-09-08,32.8,329.5,38.043519212875374
716211,34657,34.198,-117.975,2020-09-08,30.3,327.6,29.582607066042176
716828,35274,34.247,-117.963,2020-09-08,35.0,317.4,33.72122260941837
717112,35558,34.25,-117.931,2020-09-08,205.8,344.6,36.22929791554828
717119,35565,34.295,-117.919,2020-09-08,32.9,317.7,40.27647899361428
717801,36247,34.213,-117.992,2020-09-09,18.3,305.3,29.273344844837645
717803,36249,34.282,-117.92200000000001,2020-09-09,114.3,336.3,39.11388964701037
717804,36250,34.309,-117.92200000000001,2020-09-09,49.2,317.9,41.13589761387297
717805,36251,34.251999999999995,-117.936,2020-09-09,11.4,300.8,36.00135916210019
717806,36252,34.287,-117.896,2020-09-09,67.3,325.0,41.30361049398988
717807,36253,34.287,-117.90100000000001,2020-09-09,132.4,340.2,40.94816380986579
717808,36254,34.282,-117.917,2020-09-09,188.7,349.9,39.4633445293281
717818,36264,34.201,-117.988,2020-09-09,16.2,303.9,28.779285109197595
717819,36265,34.205999999999996,-117.965,2020-09-09,15.0,303.0,30.84042350187717
721301,39747,34.21,-117.956,2020-09-09,7.9,309.4,31.776308733995386
721302,39748,34.213,-117.977,2020-09-09,19.6,323.1,30.37834935658539
721303,39749,34.231,-117.97399999999999,2020-09-09,24.7,326.9,31.8116552812455
721307,39753,34.209,-117.945,2020-09-09,31.6,331.6,32.56579511874619
721317,39763,34.302,-117.887,2020-09-09,113.4,369.3,43.00489525466848
721320,39766,34.308,-117.93,2020-09-09,10.0,312.8,40.53134586719958
721323,39769,34.278,-117.914,2020-09-09,280.1,403.5,39.38948100713397
721324,39770,34.251999999999995,-117.926,2020-09-09,36.0,334.9,36.72992060217164
721326,39772,34.260999999999996,-117.92399999999999,2020-09-09,17.2,319.3,37.48723585704722
721327,39773,34.281,-117.868,2020-09-09,13.2,317.3,42.932588496455
721328,39774,34.234,-117.929,2020-09-09,11.6,313.1,35.33001885282589
721329,39775,34.217,-117.943,2020-09-09,8.5,310.0,33.20318744169636
721330,39776,34.216,-117.932,2020-09-09,25.2,327.0,33.99258976618859
721331,39777,34.295,-117.899,2020-09-09,259.9,400.9,41.66018918866783
721332,39778,34.283,-117.88,2020-09-09,405.8,420.2,42.18294646068892
721333,39779,34.305,-117.90799999999999,2020-09-09,21.9,326.7,41.77219339656212
721334,39780,34.316,-117.917,2020-09-09,20.7,323.8,42.00742317215206
721335,39781,34.293,-117.889,2020-09-09,1797.4,505.7,42.223918020521
721336,39782,34.304,-117.897,2020-09-09,121.0,371.6,42.45286633387019
721337,39783,34.301,-117.876,2020-09-09,12.3,316.9,43.712021895651645
721338,39784,34.292,-117.87799999999999,2020-09-09,274.3,402.7,42.94224301930836
721339,39785,34.29,-117.867,2020-09-09,9.8,313.4,43.60512320408159
721340,39786,34.287,-117.912,2020-09-09,75.6,356.8,40.17366364548719
721341,39787,34.284,-117.891,2020-09-09,1761.6,504.4,41.45318961610738
721342,39788,34.286,-117.902,2020-09-09,533.9,433.6,40.80649335949362
721343,39789,34.277,-117.904,2020-09-09,1735.9,503.3,40.03333248022845
721344,39790,34.275,-117.89299999999999,2020-09-09,1303.5,484.3,40.693292656469055
721345,39791,34.274,-117.882,2020-09-09,63.0,351.4,41.43470876302552
721346,39792,34.259,-117.913,2020-09-09,24.9,326.7,38.152887862084384
721347,39793,34.265,-117.884,2020-09-09,20.2,324.6,40.69814015872868
721348,39794,34.266,-117.895,2020-09-09,104.2,366.1,39.94484558675272
721349,39795,34.268,-117.905,2020-09-09,104.2,366.4,39.344186710610856
721350,39796,34.269,-117.916,2020-09-09,18.6,322.7,38.61617294254578
721353,39799,34.256,-117.891,2020-09-09,6.3,305.4,39.595674490262205
721354,39800,34.251,-117.915,2020-09-09,38.4,336.9,37.47548221618134
721357,39803,34.258,-117.902,2020-09-09,8.6,309.5,38.90004167068528
721362,39808,34.204,-117.979,2020-09-09,40.9,338.7,29.64946440013769
721363,39809,34.202,-117.96799999999999,2020-09-09,15.9,319.8,30.36507655055934
722733,41179,34.229,-117.973,2020-09-09,53.1,331.1,31.745503444499654
722734,41180,34.302,-117.93,2020-09-09,88.4,340.6,40.066413318212796
722735,41181,34.306,-117.95100000000001,2020-09-09,26.3,320.4,39.017594286000325
722738,41184,34.21,-117.93700000000001,2020-09-09,23.7,320.0,33.24861587654536
722739,41185,34.233000000000004,-117.93,2020-09-09,334.8,379.3,35.19102912171922
722740,41186,34.244,-117.92399999999999,2020-09-09,259.7,371.2,36.348469100889396
722742,41188,34.289,-117.868,2020-09-09,1009.7,423.0,43.4646648141301
722743,41189,34.293,-117.887,2020-09-09,1034.5,424.4,42.36636109971174
722744,41190,34.298,-117.91,2020-09-09,110.4,346.4,41.11541355965797
722745,41191,34.305,-117.884,2020-09-09,102.6,342.4,43.430814096668286
722746,41192,34.278,-117.87200000000001,2020-09-09,1071.9,426.1,42.4388277861447
722747,41193,34.281,-117.88799999999999,2020-09-09,77.3,340.2,41.46455143570457
722748,41194,34.229,-117.912,2020-09-09,446.2,389.3,36.320912832358644
722749,41195,34.24,-117.905,2020-09-09,108.5,347.9,37.52963595674063
722750,41196,34.225,-117.89200000000001,2020-09-09,285.4,373.2,37.6536291809716
722751,41197,34.248000000000005,-117.881,2020-09-09,56.0,335.0,39.862062709029324
722753,41199,34.205999999999996,-117.98200000000001,2020-09-09,45.7,327.3,29.550818025538963
722754,41200,34.273,-117.851,2020-09-09,202.5,362.0,43.697509233101734
722755,41201,34.285,-117.848,2020-09-09,170.4,356.6,44.68402404175257
722756,41202,34.294000000000004,-117.931,2020-09-09,44.6,336.7,39.388260042717164
722911,41357,34.242,-117.92200000000001,2020-09-09,34.3,334.4,36.36838797706806
722912,41358,34.229,-117.931,2020-09-09,30.3,332.2,34.86319300935893
722913,41359,34.21,-117.936,2020-09-09,56.1,340.6,33.32684758989939
722926,41372,34.289,-117.90100000000001,2020-09-09,69.6,347.9,41.09011846110982
722927,41373,34.291,-117.887,2020-09-09,1248.0,456.2,42.22637629978005
722934,41380,34.302,-117.946,2020-09-09,29.6,328.9,39.01899343327068
722936,41382,34.291,-117.944,2020-09-09,142.7,364.4,38.291038637699046
722937,41383,34.304,-117.932,2020-09-09,21.9,324.4,40.08887677054954
722938,41384,34.313,-117.92200000000001,2020-09-09,23.8,324.5,41.44557350495557
722959,41405,34.278,-117.899,2020-09-09,19.2,328.4,40.462527119014155
722974,41420,34.228,-117.89399999999999,2020-09-09,47.7,336.1,37.66706954843972
722975,41421,34.281,-117.885,2020-09-09,138.0,364.7,41.682871548859204
722977,41423,34.294000000000004,-117.87100000000001,2020-09-09,804.0,432.9,43.585533426649974
722978,41424,34.226,-117.90799999999999,2020-09-09,42.5,334.0,36.45346373014578
722979,41425,34.236999999999995,-117.89,2020-09-09,69.3,346.2,38.50575680261749
722980,41426,34.284,-117.868,2020-09-09,316.0,391.9,43.1307349849769
722981,41427,34.232,-117.917,2020-09-09,28.4,331.8,36.11802807273585
722990,41436,34.304,-117.874,2020-09-09,100.3,353.7,44.06550206885718
722991,41437,34.302,-117.88799999999999,2020-09-09,299.7,389.9,42.934700910579366
722996,41442,34.299,-117.90100000000001,2020-09-09,188.2,373.6,41.81041797007898
723048,41494,34.208,-117.95,2020-09-09,441.5,404.7,32.117951058909355
723075,41521,34.192,-117.977,2020-09-09,30.0,327.1,29.067063294982002
723625,42071,34.332,-117.85700000000001,2020-09-10,9.5,303.5,47.26929593926483
723626,42072,34.329,-117.86200000000001,2020-09-10,30.8,325.8,46.70385097468887
723631,42077,34.214,-117.979,2020-09-10,8.1,306.6,30.295530828971916
723632,42078,34.266999999999996,-117.96700000000001,2020-09-10,9.1,304.6,34.920291598485065
723635,42081,34.211999999999996,-117.991,2020-09-10,8.4,306.9,29.278735125096556
724126,42572,34.209,-117.93700000000001,2020-09-10,45.7,334.7,33.190174019889575
724188,42634,34.301,-117.936,2020-09-10,8.6,304.2,39.592762678978644
724279,42725,34.312,-117.927,2020-09-10,13.2,311.4,41.03996832607939
724325,42771,34.299,-117.949,2020-09-10,6.8,301.4,38.58791425916901
724392,42838,34.247,-117.883,2020-09-10,11.6,308.5,39.647263373766975
724400,42846,34.315,-117.898,2020-09-10,59.4,342.1,43.200508979732476
724401,42847,34.32,-117.861,2020-09-10,47.8,336.3,46.12171497961193
724406,42852,34.249,-117.87,2020-09-10,24.8,320.7,40.77332430937868
724407,42853,34.207,-117.95,2020-09-10,61.1,342.5,32.05820765358287
724428,42874,34.317,-117.885,2020-09-10,32.2,328.7,44.23621393175905
724448,42894,34.318000000000005,-117.87200000000001,2020-09-10,49.2,338.2,45.20821417147127
724449,42895,34.305,-117.897,2020-09-10,14.0,312.1,42.52618858470577
724461,42907,34.313,-117.913,2020-09-10,43.8,334.1,42.04103615764088
724462,42908,34.328,-117.874,2020-09-10,85.8,352.5,45.80500561326859
724463,42909,34.326,-117.88799999999999,2020-09-10,78.0,349.5,44.70520582707341
724464,42910,34.325,-117.90100000000001,2020-09-10,46.3,335.3,43.76009117637284
724465,42911,34.326,-117.90700000000001,2020-09-10,11.1,306.8,43.441776677260826
724466,42912,34.330999999999996,-117.868,2020-09-10,36.2,327.7,46.438134502358864
724467,42913,34.328,-117.89399999999999,2020-09-10,41.9,331.6,44.45560958244865
724468,42914,34.329,-117.881,2020-09-10,50.2,336.5,45.40399449765781
724494,42940,34.195,-117.97399999999999,2020-09-10,32.7,328.1,29.478899538304315
724545,42991,34.321,-117.84899999999999,2020-09-10,75.0,347.4,47.0405508406109
725463,43909,34.33,-117.85600000000001,2020-09-10,83.8,317.6,47.19294860578295
725486,43932,34.213,-117.96600000000001,2020-09-10,34.4,305.0,31.202666790695936
725487,43933,34.213,-117.95700000000001,2020-09-10,40.7,307.4,31.88518504409286
726083,44529,34.204,-117.928,2020-09-10,50.9,310.2,33.61596817703088
726353,44799,34.204,-117.92,2020-09-10,32.7,304.8,34.25490196570957
726361,44807,34.321999999999996,-117.88799999999999,2020-09-10,45.7,307.8,44.40387959490702
726434,44880,34.198,-117.96700000000001,2020-09-10,63.9,314.4,30.20137528012693
726436,44882,34.198,-117.959,2020-09-10,55.0,312.7,30.825325851444298
726799,45245,34.318000000000005,-117.855,2020-09-10,45.0,324.2,46.402840172664
726801,45247,34.33,-117.851,2020-09-10,92.5,336.9,47.54161141445598
726802,45248,34.21,-117.95100000000001,2020-09-10,45.1,323.6,32.16106748085946
726803,45249,34.208,-117.93,2020-09-10,27.4,317.9,33.683002918398785
726805,45251,34.332,-117.87700000000001,2020-09-10,1087.8,417.4,45.90031348804317
726806,45252,34.321,-117.875,2020-09-10,180.6,352.2,45.219230230416656
726807,45253,34.333,-117.87200000000001,2020-09-10,1130.0,419.0,46.314281702090085
726808,45254,34.335,-117.89200000000001,2020-09-10,453.7,381.2,45.127223966406355
726809,45255,34.334,-117.898,2020-09-10,133.9,344.4,44.655058560660144
726810,45256,34.32,-117.881,2020-09-10,102.9,338.6,44.73255400428043
726811,45257,34.243,-117.876,2020-09-10,18.0,313.9,39.95098332788033
726812,45258,34.196999999999996,-117.954,2020-09-10,54.3,326.6,31.160286136027487
726813,45259,34.199,-117.97399999999999,2020-09-10,46.0,323.5,29.720499839873867
726814,45260,34.187,-117.98,2020-09-10,51.7,326.1,28.538581328076422
727431,45877,34.204,-117.95200000000001,2020-09-10,49.0,328.4,31.72458310496088
727432,45878,34.189,-117.988,2020-09-10,141.9,351.6,28.03434439337764
727433,45879,34.191,-117.969,2020-09-10,92.5,341.0,29.634078682253463
727520,45966,34.341,-117.85700000000001,2020-09-11,63.0,309.8,47.9329084836858
727639,46085,34.332,-117.896,2020-09-11,54.4,307.8,44.63116606332814
727656,46102,34.183,-118.00399999999999,2020-09-11,94.4,316.8,26.43643442386565
727657,46103,34.192,-117.96600000000001,2020-09-11,89.5,316.0,29.92773136280435
727658,46104,34.2,-118.00299999999999,2020-09-11,145.3,325.3,27.59450082767611
727659,46105,34.193000000000005,-118.01299999999999,2020-09-11,135.8,324.0,26.391933425095207
727660,46106,34.187,-117.97200000000001,2020-09-11,83.8,314.8,29.16795369535136
727661,46107,34.204,-117.97,2020-09-11,66.0,311.1,30.334306821397554
727662,46108,34.177,-118.012,2020-09-11,48.4,306.7,25.455149034594104
728041,46487,34.329,-117.844,2020-09-11,23.8,316.9,47.96157821292047
728044,46490,34.341,-117.85700000000001,2020-09-11,25.4,318.4,47.9329084836858
728045,46491,34.213,-117.991,2020-09-11,12.9,308.5,29.34628431741399
728046,46492,34.222,-117.97399999999999,2020-09-11,15.6,312.4,31.196651088219493
728138,46584,34.223,-117.99,2020-09-11,39.6,327.7,30.10744396727392
728151,46597,34.207,-117.935,2020-09-11,16.0,311.3,33.231464323779136
728165,46611,34.308,-117.936,2020-09-11,10.7,304.0,40.14001520190794
728209,46655,34.325,-117.905,2020-09-11,16.1,310.4,43.49565494635864
728210,46656,34.327,-117.91799999999999,2020-09-11,12.5,306.2,42.80516645925205
728222,46668,34.352,-117.87,2020-09-11,39.8,328.4,47.8941127446015
728223,46669,34.354,-117.883,2020-09-11,30.0,322.4,47.20074173370507
728224,46670,34.35,-117.865,2020-09-11,36.1,325.5,48.072079252589475
728225,46671,34.361999999999995,-117.876,2020-09-11,22.3,314.5,48.28544507161591
728226,46672,34.352,-117.87799999999999,2020-09-11,38.7,326.3,47.36862859693508
728227,46673,34.353,-117.89200000000001,2020-09-11,10.9,303.4,46.542543541145456
728242,46688,34.2,-117.965,2020-09-11,108.3,354.1,30.476056537446155
728243,46689,34.198,-117.95100000000001,2020-09-11,8.7,305.1,31.45415037320313
728244,46690,34.208,-117.949,2020-09-11,21.8,316.8,32.19550912435194
728245,46691,34.201,-117.978,2020-09-11,52.1,334.6,29.53728885508645
728246,46692,34.203,-117.993,2020-09-11,37.4,326.8,28.53386988330849
728252,46698,34.189,-117.96799999999999,2020-09-11,25.4,320.2,29.59799365249956
728253,46699,34.191,-117.98200000000001,2020-09-11,61.6,338.4,28.61910163373186
728442,46888,34.211,-117.98899999999999,2020-09-11,66.8,347.4,29.358328221193275
728569,47015,34.211999999999996,-117.93299999999999,2020-09-11,33.9,334.5,33.67855075313361
728570,47016,34.202,-117.935,2020-09-11,10.6,320.1,32.94746436033298
728657,47103,34.347,-117.87700000000001,2020-09-11,34.8,333.2,47.04541036536712
728679,47125,34.204,-117.948,2020-09-11,46.6,340.5,32.036983603493084
728683,47129,34.201,-117.991,2020-09-11,46.5,340.2,28.553749971239824
728684,47130,34.187,-117.96600000000001,2020-09-11,88.2,356.4,29.643227949634575
728687,47133,34.191,-117.992,2020-09-11,145.5,370.6,27.848193438160102
728688,47134,34.196999999999996,-117.964,2020-09-11,85.6,355.5,30.375772309507184
728695,47141,34.189,-117.979,2020-09-11,105.7,361.4,28.73390978426824
728703,47149,34.181999999999995,-117.993,2020-09-11,220.4,384.3,27.228855609218876
728704,47150,34.179,-117.98,2020-09-11,74.4,350.7,28.082275530878363
728771,47217,34.213,-118.00299999999999,2020-09-11,79.7,333.0,28.47832714955579
728814,47260,34.309,-117.859,2020-09-11,74.2,334.1,45.48599494239699
728841,47287,34.202,-117.925,2020-09-11,347.9,372.4,33.74500838365486
728842,47288,34.185,-117.943,2020-09-11,127.7,345.2,31.3834432305928
728863,47309,34.202,-117.929,2020-09-11,471.7,383.1,33.42523072856507
728872,47318,34.343,-117.895,2020-09-11,54.6,325.1,45.55607307200395
728873,47319,34.224000000000004,-117.887,2020-09-11,36.5,323.6,37.99428366213822
728874,47320,34.347,-117.875,2020-09-11,66.8,328.7,47.17752049510413
728878,47324,34.17,-118.01799999999999,2020-09-11,187.9,353.6,24.57064437767244
728879,47325,34.18,-117.96700000000001,2020-09-11,341.6,372.1,29.177584794154722
728880,47326,34.185,-117.947,2020-09-11,175.9,352.9,31.05893910361916
728881,47327,34.198,-117.947,2020-09-11,358.3,373.4,31.770300012074824
728883,47329,34.175,-117.993,2020-09-11,392.5,376.0,26.82495933102993
728888,47334,34.188,-117.992,2020-09-11,87.2,336.3,27.664938939798304
728893,47339,34.18,-117.973,2020-09-11,347.3,372.5,28.696331784509795
728895,47341,34.174,-117.99799999999999,2020-09-11,402.4,376.8,26.372513500635783
728899,47345,34.188,-117.99700000000001,2020-09-11,93.5,336.8,27.28036781322936
728900,47346,34.196999999999996,-117.95100000000001,2020-09-11,197.6,355.7,31.397083536123397
728901,47347,34.169000000000004,-118.022,2020-09-11,103.3,339.6,24.200025708851463
728902,47348,34.162,-117.991,2020-09-11,35.4,322.3,26.28287175607435
728934,47380,34.218,-117.999,2020-09-12,82.0,358.7,29.114380397394562
728935,47381,34.219,-117.988,2020-09-12,25.4,328.1,29.973526996776325
728936,47382,34.209,-117.99700000000001,2020-09-12,31.9,333.6,28.637590093535067
728937,47383,34.21,-117.986,2020-09-12,7.8,310.2,29.513249789832233
728938,47384,34.321999999999996,-117.85,2020-09-12,21.3,322.8,47.040268987199035
728939,47385,34.216,-118.01,2020-09-12,8.4,309.3,28.193916191913335
728940,47386,34.228,-117.99,2020-09-12,14.6,317.1,30.46090369790644
728943,47389,34.227,-118.001,2020-09-12,39.8,338.2,29.618517408386893
728945,47391,34.239000000000004,-117.98100000000001,2020-09-12,5.7,302.5,31.883024940006088
728947,47393,34.199,-117.94,2020-09-12,8.6,309.4,32.382020816314686
728950,47396,34.323,-117.906,2020-09-12,30.6,331.3,43.27491151416103
728953,47399,34.325,-117.895,2020-09-12,12.2,314.7,44.159527612510146
728954,47400,34.314,-117.904,2020-09-12,8.9,308.7,42.71987261969532
728955,47401,34.245,-117.87200000000001,2020-09-12,11.7,311.7,40.38077654722459
728956,47402,34.356,-117.875,2020-09-12,27.5,327.7,47.87743273566636
728957,47403,34.345,-117.87700000000001,2020-09-12,18.2,321.4,46.890916509177245
728958,47404,34.347,-117.867,2020-09-12,138.0,376.2,47.7093985977287
728959,47405,34.321999999999996,-117.916,2020-09-12,9.5,309.2,42.54068188829827
728960,47406,34.353,-117.896,2020-09-12,10.9,308.9,46.28750534166164
728961,47407,34.354,-117.88600000000001,2020-09-12,16.5,316.6,47.00714264607634
728962,47408,34.194,-117.97200000000001,2020-09-12,12.3,316.3,29.574861720076118
728963,47409,34.196,-117.961,2020-09-12,88.6,361.5,30.55208191800984
728964,47410,34.196999999999996,-117.95,2020-09-12,14.0,316.7,31.476158842733298
728965,47411,34.185,-117.97,2020-09-12,42.6,340.4,29.213222064753808
728966,47412,34.181999999999995,-117.991,2020-09-12,71.2,354.6,27.385180817710946
728967,47413,34.184,-117.98100000000001,2020-09-12,53.7,346.8,28.286263060427743
728968,47414,34.181,-118.00200000000001,2020-09-12,24.1,326.9,26.469559001164736
728969,47415,34.19,-118.00399999999999,2020-09-12,11.5,314.4,26.87204230637192
728970,47416,34.2,-117.995,2020-09-12,11.5,315.6,28.189534513325412
728971,47417,34.199,-118.006,2020-09-12,13.3,317.4,27.306585204796036
730127,48573,34.226,-117.99799999999999,2020-09-12,37.8,317.1,29.755131370548273
730128,48574,34.223,-117.979,2020-09-12,27.8,312.5,30.899682958463092
730129,48575,34.215,-118.0,2020-09-12,48.2,322.5,28.832773738019718
730130,48576,34.211,-117.984,2020-09-12,38.0,318.4,29.727331105592373
730131,48577,34.221,-118.006,2020-09-12,25.1,312.5,28.834467727123407
730132,48578,34.229,-117.98299999999999,2020-09-12,14.0,304.8,31.028051163580248
730133,48579,34.218,-117.98899999999999,2020-09-12,84.3,334.8,29.832493155897456
730139,48585,34.186,-117.95299999999999,2020-09-12,30.6,314.6,30.627800539375304
730140,48586,34.181999999999995,-117.992,2020-09-12,153.9,350.3,27.306974809248214
730183,48629,34.327,-117.90700000000001,2020-09-12,21.0,305.8,43.51969520902583
730206,48652,34.194,-117.992,2020-09-12,42.1,320.5,28.034222039796365
730207,48653,34.19,-117.97200000000001,2020-09-12,79.8,333.5,29.340503889337807
730208,48654,34.198,-117.949,2020-09-12,22.6,310.1,31.612084022768418
730209,48655,34.178000000000004,-117.973,2020-09-12,60.1,326.8,28.58704348067845
730252,48698,34.181999999999995,-118.031,2020-09-12,49.8,315.7,24.33282808144765
730253,48699,34.169000000000004,-118.007,2020-09-12,58.5,317.5,25.37632624813088
730267,48713,34.32,-117.88,2020-09-12,60.4,317.9,44.801239877849305
730268,48714,34.321999999999996,-117.912,2020-09-12,49.2,315.8,42.80232506144628
730269,48715,34.325,-117.88600000000001,2020-09-12,58.4,317.6,44.76476478592529
730277,48723,34.192,-117.95100000000001,2020-09-12,144.0,332.2,31.116143864610287
730278,48724,34.179,-117.995,2020-09-12,239.7,341.6,26.896755787186116
730531,48977,34.201,-118.00200000000001,2020-09-12,41.0,338.1,27.734635249358664
730532,48978,34.205,-117.99700000000001,2020-09-12,23.6,329.1,28.369251673678864
730538,48984,34.223,-118.012,2020-09-12,12.3,318.1,28.56478827583651
730541,48987,34.192,-118.0,2020-09-12,39.3,338.6,27.301261233909376
730542,48988,34.225,-118.0,2020-09-12,25.9,329.2,29.54301711366044
730543,48989,34.196,-117.961,2020-09-12,84.1,356.0,30.55208191800984
730549,48995,34.191,-118.01100000000001,2020-09-12,121.6,365.7,26.40993558513979
730550,48996,34.181,-118.009,2020-09-12,151.5,372.8,25.929876348026855
730551,48997,34.226,-117.98700000000001,2020-09-12,33.9,335.1,30.532059699417076
730552,48998,34.187,-117.959,2020-09-12,156.5,374.2,30.201036392490785
730553,48999,34.185,-117.971,2020-09-12,28.8,333.4,29.133813659563845
730554,49000,34.188,-117.946,2020-09-12,33.7,335.8,31.299212198946265
730565,49011,34.198,-117.948,2020-09-12,89.7,357.4,31.691156989074845
730571,49017,34.173,-117.994,2020-09-12,50.5,343.0,26.633054629412285
730572,49018,34.214,-118.01,2020-09-12,48.8,341.3,28.050867861648
730573,49019,34.215,-117.99799999999999,2020-09-12,54.4,344.1,28.976295686504606
730579,49025,34.236,-117.98700000000001,2020-09-12,290.2,396.4,31.24712781624648
730580,49026,34.238,-117.97399999999999,2020-09-12,47.8,342.2,32.303347441028464
730596,49042,34.177,-117.95700000000001,2020-09-12,10.0,319.7,29.82880247155588
730865,49311,34.317,-117.904,2020-09-12,105.2,361.2,42.9476202380117
730866,49312,34.328,-117.89299999999999,2020-09-12,202.8,382.4,44.522244451146264
730867,49313,34.315,-117.919,2020-09-12,57.3,345.0,41.798194152212716
730868,49314,34.326,-117.906,2020-09-12,163.2,374.6,43.507436488705615
730869,49315,34.341,-117.868,2020-09-12,27.5,330.4,47.18667338047639
730918,49364,34.176,-117.969,2020-09-12,10.8,319.9,28.802060020039853
730919,49365,34.171,-118.006,2020-09-12,53.7,344.1,25.569509004676117
730920,49366,34.204,-118.008,2020-09-12,22.0,327.5,27.496655510902915
731176,49622,34.201,-118.037,2020-09-13,100.0,318.7,25.222144158406717
731180,49626,34.178000000000004,-117.984,2020-09-13,95.3,317.7,27.708151551520064
731182,49628,34.185,-118.031,2020-09-13,157.7,327.2,24.53201207395327
731184,49630,34.176,-118.01899999999999,2020-09-13,112.5,320.6,24.85559957612387
731185,49631,34.187,-117.993,2020-09-13,135.9,324.1,27.527209829464528
731187,49633,34.218,-118.00200000000001,2020-09-13,45.2,306.3,28.901186295710023
731188,49634,34.209,-117.99700000000001,2020-09-13,60.4,312.2,28.637590093535067
731219,49665,34.336999999999996,-117.926,2020-09-13,39.8,301.8,43.10269354573638
731239,49685,34.203,-118.0,2020-09-13,135.8,324.2,28.015028706356187
731274,49720,34.329,-117.915,2020-09-13,158.9,325.0,43.157021285193736
731284,49730,34.189,-117.956,2020-09-13,165.8,328.1,30.55106028247909
731290,49736,34.192,-118.027,2020-09-13,184.9,331.3,25.297421716034616
731298,49744,34.194,-117.992,2020-09-13,94.2,317.6,28.034222039796365
731308,49754,34.196,-117.95299999999999,2020-09-13,54.4,309.4,31.18208120966433
731309,49755,34.18,-117.949,2020-09-13,118.0,321.3,30.635776993482665
731508,49954,34.226,-118.006,2020-09-13,159.9,346.1,29.199169686635457
731509,49955,34.224000000000004,-117.98299999999999,2020-09-13,66.5,325.4,30.679139101109733
731510,49956,34.214,-118.01100000000001,2020-09-13,26.3,310.6,27.98030855159169
731511,49957,34.183,-117.946,2020-09-13,42.7,317.8,31.035354048362745
731512,49958,34.187,-117.993,2020-09-13,47.3,320.2,27.527209829464528
731513,49959,34.189,-118.016,2020-09-13,39.9,317.3,25.90669794349377
731516,49962,34.185,-117.99799999999999,2020-09-13,65.7,325.1,27.02021528585633
731517,49963,34.187,-118.022,2020-09-13,21.5,307.7,25.329490315396427
731519,49965,34.181,-117.95200000000001,2020-09-13,54.0,320.9,30.443370344924016
731565,50011,34.32,-117.912,2020-09-13,26.7,308.8,42.646907520592826
731566,50012,34.330999999999996,-117.889,2020-09-13,52.4,320.3,45.01846657719743
732172,50618,34.323,-117.927,2020-09-13,10.1,320.1,41.90917354383681
732173,50619,34.188,-118.012,2020-09-13,47.8,347.6,26.141367854594534
732174,50620,34.178000000000004,-117.948,2020-09-13,9.8,321.5,30.615354227870778
732194,50640,34.216,-118.01799999999999,2020-09-13,31.0,336.6,27.63592177676767
732195,50641,34.223,-118.005,2020-09-13,27.0,334.3,29.049202165412385
732196,50642,34.229,-117.98200000000001,2020-09-13,50.5,348.2,31.09931487480897
732197,50643,34.215,-118.007,2020-09-13,67.7,356.0,28.33414580651709
732198,50644,34.19,-118.023,2020-09-13,12.8,323.7,25.454567552498467
732201,50647,34.198,-118.021,2020-09-13,94.9,366.1,26.143530447184403
732202,50648,34.196999999999996,-118.01100000000001,2020-09-13,138.7,378.9,26.80493228377358
732203,50649,34.196,-117.945,2020-09-13,34.6,341.2,31.81666088629164
732204,50650,34.205999999999996,-118.009,2020-09-13,41.7,344.4,27.56136627938509
732205,50651,34.177,-118.00399999999999,2020-09-13,82.2,362.0,26.075771528529256
