,Dates,Temperature,Wind Speed,Precipitation,Pressure,Heat Index
807,2018-03-18,13,13,0.0,1021,16
808,2018-03-19,16,10,0.0,1018,22
809,2018-03-20,17,13,0.0,1016,20
810,2018-03-21,17,8,1.6,1016,17
811,2018-03-22,16,11,4.9,1017,16
812,2018-03-23,16,15,0.0,1019,19
813,2018-03-24,14,12,0.0,1016,18
814,2018-03-25,14,16,0.0,1016,17
815,2018-03-26,16,4,0.0,1017,22
816,2018-03-27,18,7,0.0,1020,24
817,2018-03-28,18,17,0.0,1019,24
818,2018-03-29,18,13,0.0,1017,25
819,2018-03-30,19,12,0.0,1017,26
820,2018-03-31,18,10,0.0,1016,24
821,2018-04-01,16,14,0.0,1012,20
822,2018-04-02,15,13,0.0,1010,19
823,2018-04-03,16,13,0.0,1015,24
824,2018-04-04,16,13,0.0,1016,20
825,2018-04-05,16,14,0.0,1016,20
826,2018-04-06,17,15,0.0,1013,21
827,2018-04-07,18,14,0.0,1014,25
828,2018-04-08,19,13,0.0,1015,25
829,2018-04-09,25,9,0.0,1015,32
830,2018-04-10,24,12,0.0,1016,28
831,2018-04-11,20,12,0.0,1013,25
832,2018-04-12,17,21,0.0,1018,22
833,2018-04-13,20,3,0.0,1023,27
834,2018-04-14,22,14,0.0,1021,26
835,2018-04-15,19,13,0.0,1014,24
836,2018-04-16,15,23,0.0,1016,17
837,2018-04-17,16,14,0.0,1021,21
838,2018-04-18,17,14,0.0,1016,21
839,2018-04-19,14,15,0.0,1016,16
840,2018-04-20,17,17,0.0,1018,24
841,2018-04-21,21,14,0.0,1016,26
842,2018-04-22,21,15,0.0,1013,25
843,2018-04-23,19,14,0.0,1015,25
844,2018-04-24,18,13,0.0,1015,24
845,2018-04-25,17,14,0.0,1017,24
846,2018-04-26,16,16,0.0,1015,21
847,2018-04-27,16,14,0.0,1015,21
848,2018-04-28,17,18,0.0,1013,21
849,2018-04-29,16,19,0.0,1014,20
850,2018-04-30,16,17,0.0,1014,18
851,2018-05-01,14,16,0.1,1012,15
852,2018-05-02,14,16,0.0,1016,17
853,2018-05-03,17,18,0.0,1021,24
854,2018-05-04,23,11,0.0,1019,28
855,2018-05-05,24,14,0.0,1015,28
856,2018-05-06,21,13,0.0,1015,25
857,2018-05-07,19,15,0.0,1016,25
858,2018-05-08,20,14,0.0,1015,25
859,2018-05-09,19,14,0.0,1012,26
860,2018-05-10,19,15,0.0,1010,25
861,2018-05-11,16,13,0.0,1009,18
862,2018-05-12,16,15,0.0,1013,19
863,2018-05-13,17,11,0.0,1016,21
864,2018-05-14,17,18,0.0,1014,20
865,2018-05-15,17,14,0.0,1016,21
