,Unnamed: 0,Latitude,Longitude,Date,Fire Intensity,Brightness,dist
354759,354759,47.0038,-121.3758,2017-09-05,51.0,311.4,98.75312993572518
354786,354786,47.0208,-121.4875,2017-09-05,256.1,341.7,91.39000169733362
354787,354787,47.032,-121.4463,2017-09-05,487.0,360.0,92.71915778055694
354788,354788,46.9925,-121.5296,2017-09-05,219.2,338.6,91.53916197983571
354789,354789,47.0068,-121.4776,2017-09-05,2312.8,421.3,93.03266511267194
354790,354790,47.0174,-121.4389,2017-09-05,2450.8,424.4,94.25459253787163
354791,354791,46.9796,-121.5157,2017-09-05,446.3,358.2,93.31338828672386
354792,354792,46.9931,-121.4667,2017-09-05,3797.0,446.3,94.70651062212971
354793,354793,47.0039,-121.4271,2017-09-05,3167.2,437.1,95.946565659752
354794,354794,46.9657,-121.5053,2017-09-05,238.8,342.2,94.9976639215842
354795,354795,46.9785,-121.4587,2017-09-05,1290.7,396.1,96.30537982623665
354796,354796,46.99,-121.4171,2017-09-05,318.7,348.2,97.57582545033755
354797,354797,47.0253,-121.48200000000001,2017-09-05,205.8,336.8,91.32273692322794
354798,354798,47.0357,-121.4429,2017-09-05,329.6,348.4,92.61959888409181
354799,354799,46.9971,-121.5251,2017-09-05,301.6,346.7,91.3819607479607
354800,354800,47.011,-121.4728,2017-09-05,2220.5,419.3,92.94857800684115
354801,354801,47.0211,-121.4351,2017-09-05,2008.0,414.8,94.17283816675388
354802,354802,46.9833,-121.5139,2017-09-05,636.5,369.6,93.09438751678535
354803,354803,46.9965,-121.465,2017-09-05,4963.8,461.1,94.52129190658692
354804,354804,47.0076,-121.4235,2017-09-05,2895.3,432.4,95.85165548497031
354805,354805,46.9698,-121.50200000000001,2017-09-05,417.2,356.4,94.81844079828103
354806,354806,46.9832,-121.4522,2017-09-05,2199.8,419.0,96.2625648439732
354807,354807,46.994,-121.4121,2017-09-05,335.0,349.3,97.5299174856234
354808,354808,46.9571,-121.4872,2017-09-05,233.4,340.2,96.62135406784955
354809,354809,46.9688,-121.4438,2017-09-05,312.0,347.3,97.8657902689682
354810,354810,46.9431,-121.4771,2017-09-05,89.1,320.4,98.29954393601322
354811,354811,46.9546,-121.4346,2017-09-05,99.9,322.4,99.498106858066
354812,354812,46.9282,-121.4702,2017-09-05,62.8,314.7,99.8978845032229
354815,354815,46.931999999999995,-121.4682,2017-09-05,102.7,321.3,99.67583090263872
354827,354827,47.04600000000001,-121.4042,2017-09-05,139.0,326.7,93.98939443282353
354828,354828,47.0424,-121.4081,2017-09-05,339.2,349.0,94.03921691202048
354829,354829,47.163000000000004,-121.4442,2017-09-05,27.9,304.1,83.37956441322639
354830,354830,47.1872,-121.4159,2017-09-05,185.2,334.1,83.55398173091089
354831,354831,47.1768,-121.4544,2017-09-05,288.9,345.3,81.84689686340322
354832,354832,47.2008,-121.427,2017-09-05,47.4,310.9,82.01071275074159
354833,354833,47.1906,-121.4649,2017-09-05,120.5,325.3,80.3035610196009
354834,354834,47.1837,-121.4205,2017-09-05,192.4,335.3,83.48865607751102
354835,354835,47.1731,-121.459,2017-09-05,146.9,329.3,81.81102731193745
354836,354836,47.1972,-121.4318,2017-09-05,121.5,325.1,81.93428726797839
354837,354837,47.1867,-121.47,2017-09-05,136.2,327.4,80.24509421758505
354839,354839,47.0292,-121.3955,2017-09-05,727.3,374.0,95.73512316568855
354840,354840,47.0326,-121.39200000000001,2017-09-05,637.7,368.8,95.67552152373554
355189,355189,47.0586,-121.4544,2017-09-05,449.4,363.3,90.23729418442858
355190,355190,47.0604,-121.4146,2017-09-05,337.4,354.2,92.33399616606715
355191,355191,47.0438,-121.4551,2017-09-05,525.3,368.8,91.32854306974933
355192,355192,47.0456,-121.4147,2017-09-05,612.1,373.5,93.42972887165477
355193,355193,47.0273,-121.495,2017-09-05,72.1,317.6,90.47505430275334
355194,355194,47.0289,-121.4565,2017-09-05,184.8,337.4,92.40617939381694
355195,355195,47.0127,-121.4916,2017-09-05,82.9,318.8,91.82495992347629
355196,355196,47.0142,-121.4554,2017-09-05,165.2,334.4,93.61855970794973
355197,355197,46.998000000000005,-121.4896,2017-09-05,254.8,345.2,93.12019943720276
355198,355198,46.9994,-121.4553,2017-09-05,221.4,342.5,94.79890186572317
355199,355199,47.001000000000005,-121.4171,2017-09-05,169.0,336.2,96.7126366667332
355200,355200,46.9863,-121.4149,2017-09-05,46.9,315.7,97.98539803709514
355201,355201,46.9699,-121.4546,2017-09-05,98.9,324.4,97.2178511665617
355202,355202,46.9551,-121.4536,2017-09-05,101.4,324.6,98.48331963543401
355203,355203,46.9959,-121.5134,2017-09-05,43.2,307.4,92.07347312794766
355204,355204,46.9972,-121.4842,2017-09-05,180.7,335.6,93.464616699091
355205,355205,46.9989,-121.4489,2017-09-05,262.4,346.6,95.17724622901127
355206,355206,47.0007,-121.4105,2017-09-05,138.9,331.9,97.09301410942967
